"pt"	"lu"	4
"pt"	"lv"	4
"zw"	"zm"	4
"kh"	"gr"	4
"ua"	"pa"	4
"us"	"ao"	4
"ke"	"fi"	4
"mv"	"in"	4
"kh"	"fi"	4
"jo"	"eg"	4
"pt"	"ba"	4
"pt"	"bm"	4
"np"	"mt"	4
"ro"	"et"	4
"bm"	"be"	4
"bm"	"au"	4
"sa"	"de"	4
"ua"	"ir"	4
"lv"	"ee"	4
"sa"	"au"	4
"us"	"bf"	4
"ke"	"gh"	4
"ma"	"fr"	4
"za"	"bm"	4
"kr"	"by"	4
"bg"	"ba"	4
"jp"	"cr"	4
"jp"	"do"	4
"ke"	"id"	4
"pt"	"pk"	4
"ke"	"ie"	4
"ps"	"au"	4
"py"	"au"	4
"tr"	"hu"	4
"me"	"fr"	4
"py"	"in"	4
"ec"	"bo"	4
"rs"	"eg"	4
"pe"	"ke"	4
"si"	"il"	4
"ke"	"at"	4
"si"	"ph"	4
"tr"	"ir"	4
"ee"	"co"	4
"za"	"il"	4
"kr"	"bg"	4
"tr"	"ke"	4
"mx"	"ae"	4
"kh"	"in"	4
"eg"	"ba"	4
"tr"	"lv"	4
"pt"	"eg"	4
"eg"	"bg"	4
"do"	"ar"	4
"th"	"bg"	4
"eg"	"ee"	4
"md"	"ie"	4
"us"	"ga"	4
"md"	"in"	4
"za"	"ps"	4
"es"	"bd"	4
"th"	"aq"	4
"sn"	"de"	4
"rs"	"hr"	4
"za"	"rw"	4
"vn"	"id"	4
"et"	"br"	4
"ke"	"it"	4
"ph"	"bg"	4
"pl"	"np"	4
"qa"	"in"	4
"sa"	"it"	4
"ke"	"bg"	4
"sg"	"ps"	4
"me"	"br"	4
"qa"	"br"	4
"si"	"kr"	4
"zm"	"ug"	4
"zm"	"za"	4
"zw"	"cn"	4
"zw"	"ug"	4
"tr"	"ba"	4
"gb"	"ao"	3
"gh"	"es"	3
"gr"	"bd"	3
"gt"	"fr"	3
"ht"	"ca"	3
"uy"	"bw"	3
"uy"	"by"	3
"ht"	"de"	3
"ht"	"fi"	3
"hu"	"bj"	3
"hu"	"ee"	3
"id"	"ae"	3
"id"	"cr"	3
"uy"	"dk"	3
"ie"	"bd"	3
"ie"	"do"	3
"ie"	"dz"	3
"ie"	"gh"	3
"ie"	"ht"	3
"uy"	"gr"	3
"il"	"eg"	3
"in"	"bo"	3
"th"	"pe"	3
"in"	"cm"	3
"in"	"do"	3
"in"	"gt"	3
"ir"	"ch"	3
"it"	"ae"	3
"uy"	"lv"	3
"je"	"gb"	3
"uy"	"my"	3
"jo"	"cz"	3
"ua"	"jo"	3
"jo"	"id"	3
"jp"	"al"	3
"ua"	"kg"	3
"th"	"sk"	3
"th"	"sy"	3
"jp"	"bo"	3
"tj"	"de"	3
"uy"	"tr"	3
"jp"	"ht"	3
"tm"	"es"	3
"ke"	"ar"	3
"ke"	"ba"	3
"ke"	"ee"	3
"ua"	"ng"	3
"ke"	"eg"	3
"kh"	"at"	3
"kh"	"cz"	3
"kh"	"eg"	3
"kh"	"jp"	3
"kr"	"bd"	3
"kr"	"cl"	3
"kr"	"ee"	3
"kr"	"gr"	3
"ua"	"qa"	3
"kr"	"hu"	3
"kr"	"ie"	3
"ky"	"gb"	3
"tn"	"nl"	3
"ky"	"ie"	3
"kz"	"be"	3
"kz"	"by"	3
"ve"	"eg"	3
"lb"	"au"	3
"lb"	"be"	3
"lb"	"de"	3
"tr"	"bd"	3
"lt"	"id"	3
"lu"	"es"	3
"ua"	"tz"	3
"lu"	"ie"	3
"lu"	"il"	3
"ug"	"ca"	3
"lu"	"jp"	3
"lv"	"ba"	3
"ve"	"kh"	3
"ve"	"lv"	3
"lv"	"bg"	3
"ug"	"ke"	3
"lv"	"ke"	3
"lv"	"kh"	3
"us"	"af"	3
"lv"	"lu"	3
"ve"	"pa"	3
"ly"	"de"	3
"ma"	"it"	3
"md"	"ar"	3
"tr"	"ec"	3
"md"	"co"	3
"md"	"it"	3
"mg"	"cn"	3
"mg"	"ke"	3
"ve"	"sg"	3
"mk"	"ar"	3
"mk"	"dk"	3
"mm"	"fr"	3
"mv"	"br"	3
"mv"	"ca"	3
"mw"	"ke"	3
"mx"	"bg"	3
"mx"	"by"	3
"my"	"cr"	3
"my"	"ee"	3
"my"	"kr"	3
"na"	"in"	3
"vn"	"bg"	3
"ng"	"bf"	3
"ng"	"it"	3
"ni"	"cl"	3
"us"	"cm"	3
"ni"	"cr"	3
"nl"	"gt"	3
"nl"	"ma"	3
"tr"	"np"	3
"no"	"az"	3
"no"	"md"	3
"np"	"at"	3
"np"	"fi"	3
"np"	"it"	3
"np"	"jm"	3
"nz"	"lk"	3
"om"	"eg"	3
"pa"	"it"	3
"sk"	"si"	3
"pe"	"ba"	3
"pe"	"gt"	3
"pe"	"hr"	3
"pe"	"kh"	3
"pe"	"my"	3
"ph"	"kh"	3
"ph"	"lu"	3
"ph"	"np"	3
"pk"	"at"	3
"pk"	"br"	3
"pk"	"es"	3
"pk"	"id"	3
"pk"	"mx"	3
"pl"	"is"	3
"pl"	"lu"	3
"pl"	"md"	3
"pl"	"pk"	3
"tw"	"bd"	3
"ps"	"de"	3
"ps"	"il"	3
"pt"	"dz"	3
"pt"	"ke"	3
"pt"	"kr"	3
"pt"	"md"	3
"qa"	"at"	3
"qa"	"ca"	3
"qa"	"nl"	3
"ro"	"bo"	3
"ro"	"cr"	3
"rs"	"by"	3
"us"	"kw"	3
"vu"	"us"	3
"rs"	"kr"	3
"rs"	"lv"	3
"tw"	"eg"	3
"rs"	"np"	3
"rs"	"pe"	3
"za"	"ba"	3
"ru"	"ec"	3
"ru"	"ir"	3
"ru"	"kh"	3
"ru"	"ma"	3
"ru"	"np"	3
"rw"	"mz"	3
"za"	"cm"	3
"sa"	"cl"	3
"sa"	"ru"	3
"se"	"do"	3
"se"	"ht"	3
"se"	"ir"	3
"us"	"mm"	3
"us"	"mn"	3
"se"	"ma"	3
"se"	"md"	3
"tw"	"ke"	3
"sg"	"az"	3
"sg"	"eg"	3
"sg"	"ke"	3
"tw"	"lv"	3
"sg"	"lr"	3
"sg"	"lv"	3
"si"	"ba"	3
"si"	"by"	3
"si"	"eg"	3
"si"	"lv"	3
"sk"	"ba"	3
"sk"	"ee"	3
"za"	"lr"	3
"za"	"lv"	3
"za"	"mg"	3
"za"	"mk"	3
"sk"	"id"	3
"sk"	"ke"	3
"sk"	"rs"	3
"sn"	"ch"	3
"sn"	"fr"	3
"sv"	"de"	3
"sv"	"nl"	3
"sy"	"au"	3
"sy"	"lb"	3
"be"	"bd"	3
"bo"	"ar"	3
"bo"	"au"	3
"br"	"bd"	3
"bw"	"al"	3
"by"	"bg"	3
"ch"	"bz"	3
"za"	"sg"	3
"co"	"bd"	3
"cz"	"al"	3
"cz"	"bd"	3
"cz"	"bw"	3
"de"	"bw"	3
"do"	"au"	3
"do"	"cz"	3
"ec"	"by"	3
"ec"	"do"	3
"ee"	"bg"	3
"fr"	"bz"	3
"us"	"tz"	3
"zm"	"us"	3
"fr"	"cm"	3
"fr"	"cy"	3
"uy"	"al"	3
"gb"	"al"	3
"ug"	"in"	3
"is"	"ch"	2
"by"	"am"	2
"tr"	"is"	2
"is"	"be"	2
"et"	"by"	2
"ir"	"ie"	2
"ng"	"fi"	2
"so"	"eg"	2
"pe"	"lu"	2
"et"	"bd"	2
"ir"	"fi"	2
"tr"	"jo"	2
"ni"	"it"	2
"es"	"dz"	2
"es"	"cy"	2
"by"	"ae"	2
"bs"	"bg"	2
"bs"	"at"	2
"ir"	"cl"	2
"br"	"bo"	2
"eg"	"ec"	2
"se"	"cr"	2
"mx"	"is"	2
"th"	"kh"	2
"ir"	"at"	2
"my"	"lk"	2
"tr"	"az"	2
"nz"	"cy"	2
"pa"	"id"	2
"mx"	"cy"	2
"eg"	"ae"	2
"ee"	"ec"	2
"mx"	"bo"	2
"iq"	"ca"	2
"ee"	"cl"	2
"in"	"ht"	2
"my"	"kw"	2
"ee"	"bd"	2
"ee"	"az"	2
"ee"	"aq"	2
"sv"	"au"	2
"ni"	"fr"	2
"nl"	"cr"	2
"in"	"bf"	2
"in"	"az"	2
"ec"	"bg"	2
"si"	"jo"	2
"pe"	"jo"	2
"il"	"gr"	2
"ec"	"ba"	2
"ec"	"ae"	2
"my"	"ba"	2
"pa"	"gr"	2
"il"	"am"	2
"no"	"ae"	2
"ie"	"cf"	2
"se"	"kz"	2
"nl"	"ni"	2
"ie"	"bo"	2
"se"	"lr"	2
"si"	"lu"	2
"th"	"np"	2
"bd"	"at"	2
"sv"	"fr"	2
"tr"	"lr"	2
"sv"	"gt"	2
"pk"	"it"	2
"sv"	"in"	2
"ni"	"co"	2
"se"	"mv"	2
"th"	"pk"	2
"ph"	"jo"	2
"pk"	"lk"	2
"do"	"dk"	2
"do"	"cl"	2
"az"	"au"	2
"hu"	"bd"	2
"hu"	"ba"	2
"nl"	"kz"	2
"nl"	"kh"	2
"nl"	"bo"	2
"dk"	"cr"	2
"tm"	"gb"	2
"se"	"ps"	2
"dk"	"az"	2
"sk"	"ae"	2
"tr"	"lt"	2
"hr"	"by"	2
"np"	"id"	2
"sy"	"my"	2
"tr"	"lu"	2
"mx"	"bd"	2
"mx"	"ke"	2
"nl"	"cy"	2
"sg"	"ao"	2
"mx"	"mk"	2
"tn"	"ar"	2
"hn"	"gb"	2
"ar"	"aq"	2
"hn"	"fr"	2
"pl"	"et"	2
"np"	"gr"	2
"ph"	"az"	2
"pk"	"pe"	2
"cy"	"ch"	2
"cy"	"by"	2
"cy"	"br"	2
"cy"	"bg"	2
"gt"	"dk"	2
"cy"	"be"	2
"np"	"my"	2
"np"	"dk"	2
"ng"	"dk"	2
"tn"	"ca"	2
"cu"	"ca"	2
"tn"	"ch"	2
"mx"	"dz"	2
"sg"	"ec"	2
"pl"	"ir"	2
"pe"	"kr"	2
"pa"	"mx"	2
"pa"	"ar"	2
"cr"	"be"	2
"np"	"cr"	2
"co"	"by"	2
"sk"	"jo"	2
"np"	"co"	2
"np"	"mx"	2
"pl"	"ao"	2
"np"	"br"	2
"gr"	"cr"	2
"gr"	"ba"	2
"gl"	"dk"	2
"sk"	"lu"	2
"pk"	"ar"	2
"pe"	"bd"	2
"ng"	"by"	2
"mx"	"lk"	2
"sg"	"jo"	2
"pk"	"bd"	2
"th"	"cy"	2
"ni"	"at"	2
"tn"	"in"	2
"cl"	"bo"	2
"no"	"ma"	2
"pl"	"cy"	2
"gb"	"bf"	2
"sg"	"lu"	2
"ch"	"bj"	2
"ch"	"az"	2
"fr"	"do"	2
"tw"	"is"	2
"sg"	"ng"	2
"tr"	"hr"	2
"fr"	"cr"	2
"ca"	"bw"	2
"pk"	"ch"	2
"ca"	"bo"	2
"ph"	"ec"	2
"ni"	"jp"	2
"no"	"kh"	2
"ng"	"kr"	2
"sn"	"at"	2
"fi"	"cy"	2
"sn"	"be"	2
"ng"	"az"	2
"sg"	"qa"	2
"tr"	"pk"	2
"no"	"ir"	2
"ng"	"gr"	2
"by"	"bd"	2
"fi"	"bd"	2
"fi"	"az"	2
"np"	"kr"	2
"by"	"az"	2
"sn"	"gh"	2
"sn"	"it"	2
"pl"	"me"	2
"my"	"eg"	2
"tw"	"lu"	2
"ps"	"cn"	2
"tw"	"ng"	2
"ps"	"eg"	2
"ps"	"it"	2
"ps"	"nl"	2
"tz"	"ke"	2
"pt"	"ae"	2
"mv"	"gb"	2
"ua"	"bo"	2
"mv"	"de"	2
"mu"	"gb"	2
"ua"	"dz"	2
"pt"	"cr"	2
"ua"	"is"	2
"ua"	"lu"	2
"pt"	"jo"	2
"mk"	"fi"	2
"mk"	"de"	2
"mk"	"bg"	2
"mk"	"ba"	2
"mk"	"au"	2
"ug"	"de"	2
"ug"	"ec"	2
"ug"	"it"	2
"ug"	"jm"	2
"ug"	"mk"	2
"ug"	"se"	2
"py"	"gb"	2
"us"	"cd"	2
"pe"	"ec"	2
"qa"	"cn"	2
"qa"	"cz"	2
"qa"	"de"	2
"qa"	"fr"	2
"us"	"gl"	2
"qa"	"it"	2
"qa"	"pl"	2
"md"	"lv"	2
"us"	"kg"	2
"us"	"kp"	2
"nz"	"md"	2
"md"	"cn"	2
"md"	"cl"	2
"md"	"ch"	2
"md"	"by"	2
"md"	"at"	2
"ma"	"jp"	2
"ma"	"in"	2
"us"	"mu"	2
"ma"	"es"	2
"ma"	"co"	2
"ma"	"ch"	2
"ma"	"br"	2
"us"	"om"	2
"lv"	"jo"	2
"lv"	"hu"	2
"lv"	"ec"	2
"ro"	"ke"	2
"lu"	"ke"	2
"us"	"sb"	2
"lu"	"jo"	2
"lu"	"id"	2
"us"	"sh"	2
"lu"	"eg"	2
"lu"	"ee"	2
"lu"	"ec"	2
"lu"	"cz"	2
"us"	"tj"	2
"lu"	"co"	2
"lu"	"ba"	2
"lt"	"kr"	2
"uy"	"ae"	2
"lt"	"hu"	2
"lt"	"fi"	2
"lt"	"ec"	2
"uy"	"cl"	2
"rs"	"bd"	2
"lt"	"bd"	2
"nz"	"lu"	2
"lr"	"cl"	2
"uy"	"hr"	2
"lk"	"kw"	2
"uy"	"pk"	2
"lb"	"in"	2
"uy"	"py"	2
"lb"	"es"	2
"uy"	"th"	2
"uy"	"tw"	2
"uz"	"ru"	2
"rs"	"jo"	2
"rs"	"lu"	2
"ve"	"by"	2
"la"	"ca"	2
"kz"	"it"	2
"nz"	"is"	2
"kz"	"es"	2
"kz"	"cz"	2
"ru"	"al"	2
"ve"	"il"	2
"ve"	"kr"	2
"kw"	"br"	2
"kw"	"au"	2
"kw"	"ae"	2
"kr"	"kp"	2
"ve"	"py"	2
"kr"	"ke"	2
"ru"	"cu"	2
"kr"	"is"	2
"ve"	"sa"	2
"kr"	"il"	2
"kr"	"hr"	2
"pe"	"ae"	2
"kr"	"gt"	2
"vn"	"bd"	2
"kr"	"az"	2
"vn"	"by"	2
"ru"	"ke"	2
"kh"	"ch"	2
"kg"	"in"	2
"kg"	"hr"	2
"vn"	"is"	2
"kg"	"gb"	2
"ru"	"mk"	2
"ke"	"jo"	2
"ru"	"ng"	2
"vn"	"np"	2
"ke"	"hr"	2
"ke"	"ec"	2
"jp"	"jo"	2
"vn"	"sk"	2
"jp"	"ir"	2
"ru"	"py"	2
"jp"	"gt"	2
"vu"	"ca"	2
"jp"	"az"	2
"vu"	"es"	2
"jp"	"af"	2
"ar"	"ae"	2
"jo"	"fi"	2
"jo"	"ee"	2
"jo"	"ec"	2
"rw"	"mk"	2
"jo"	"co"	2
"za"	"by"	2
"jo"	"ch"	2
"jo"	"br"	2
"sa"	"be"	2
"za"	"cr"	2
"sa"	"br"	2
"sa"	"by"	2
"jo"	"bg"	2
"za"	"ee"	2
"jo"	"be"	2
"za"	"hr"	2
"jo"	"ba"	2
"za"	"md"	2
"jo"	"ar"	2
"za"	"pe"	2
"za"	"sv"	2
"it"	"bo"	2
"is"	"in"	2
"sc"	"nl"	2
"sc"	"ph"	2
"dz"	"ch"	1
"si"	"ng"	1
"dz"	"by"	1
"dz"	"bd"	1
"si"	"np"	1
"dz"	"au"	1
"si"	"pa"	1
"dz"	"at"	1
"do"	"ch"	1
"si"	"qa"	1
"do"	"be"	1
"dk"	"cy"	1
"dk"	"bo"	1
"de"	"bs"	1
"de"	"ao"	1
"de"	"ad"	1
"sk"	"az"	1
"nr"	"fr"	1
"cz"	"cy"	1
"cz"	"cr"	1
"cz"	"bs"	1
"cz"	"bo"	1
"cz"	"az"	1
"cz"	"aq"	1
"cy"	"cr"	1
"cy"	"co"	1
"cy"	"cn"	1
"cy"	"ba"	1
"cy"	"au"	1
"cy"	"ar"	1
"cr"	"cn"	1
"cr"	"ch"	1
"cr"	"bo"	1
"cr"	"bg"	1
"cr"	"ba"	1
"co"	"bs"	1
"sk"	"kr"	1
"sk"	"lt"	1
"co"	"ao"	1
"co"	"am"	1
"sk"	"my"	1
"sk"	"ng"	1
"sk"	"ni"	1
"cn"	"ci"	1
"cn"	"bo"	1
"cn"	"ao"	1
"sk"	"pa"	1
"cl"	"bd"	1
"sk"	"ps"	1
"ch"	"ad"	1
"np"	"mm"	1
"ca"	"ao"	1
"by"	"bs"	1
"by"	"bo"	1
"sn"	"ar"	1
"sn"	"ca"	1
"np"	"kz"	1
"sn"	"cn"	1
"by"	"bj"	1
"sn"	"ke"	1
"sn"	"mr"	1
"sn"	"ph"	1
"so"	"br"	1
"so"	"gb"	1
"so"	"hu"	1
"br"	"bm"	1
"br"	"bh"	1
"br"	"az"	1
"br"	"ao"	1
"bo"	"be"	1
"bo"	"bd"	1
"bo"	"at"	1
"bj"	"be"	1
"bg"	"am"	1
"bg"	"al"	1
"sv"	"co"	1
"be"	"ao"	1
"ph"	"am"	1
"sv"	"dk"	1
"bd"	"az"	1
"bd"	"am"	1
"sv"	"ie"	1
"sv"	"mx"	1
"ph"	"ao"	1
"sv"	"no"	1
"sv"	"pe"	1
"az"	"ar"	1
"sv"	"si"	1
"sy"	"ar"	1
"np"	"is"	1
"au"	"ao"	1
"sz"	"au"	1
"sz"	"be"	1
"at"	"ao"	1
"sz"	"fi"	1
"tg"	"ci"	1
"tg"	"fr"	1
"ar"	"ao"	1
"np"	"eg"	1
"th"	"az"	1
"np"	"cz"	1
"th"	"bd"	1
"np"	"cy"	1
"ph"	"bo"	1
"th"	"bo"	1
"np"	"by"	1
"np"	"bg"	1
"np"	"ba"	1
"no"	"ni"	1
"th"	"cr"	1
"no"	"mm"	1
"ph"	"cy"	1
"no"	"me"	1
"no"	"lr"	1
"th"	"ee"	1
"ph"	"do"	1
"ph"	"dz"	1
"no"	"kz"	1
"no"	"kg"	1
"ph"	"et"	1
"th"	"hr"	1
"no"	"gt"	1
"no"	"dz"	1
"th"	"il"	1
"ph"	"gh"	1
"th"	"is"	1
"no"	"do"	1
"no"	"cy"	1
"ph"	"gt"	1
"no"	"cr"	1
"th"	"kz"	1
"th"	"lt"	1
"th"	"lu"	1
"th"	"ma"	1
"th"	"mm"	1
"no"	"bo"	1
"no"	"aq"	1
"th"	"ng"	1
"th"	"ni"	1
"nl"	"mm"	1
"nl"	"me"	1
"nl"	"lr"	1
"th"	"ps"	1
"pa"	"mk"	1
"nl"	"ge"	1
"ph"	"kz"	1
"ph"	"lk"	1
"nl"	"dz"	1
"pa"	"lu"	1
"tj"	"am"	1
"tj"	"ar"	1
"tj"	"at"	1
"tj"	"au"	1
"tj"	"bd"	1
"tj"	"be"	1
"tj"	"br"	1
"tj"	"by"	1
"tj"	"ca"	1
"tj"	"ch"	1
"tj"	"cl"	1
"ph"	"mk"	1
"tj"	"co"	1
"tj"	"cz"	1
"ph"	"mm"	1
"tj"	"dk"	1
"tj"	"dz"	1
"tj"	"ee"	1
"tj"	"es"	1
"tj"	"fi"	1
"tj"	"fr"	1
"tj"	"gb"	1
"tj"	"hu"	1
"tj"	"id"	1
"tj"	"ie"	1
"tj"	"il"	1
"tj"	"in"	1
"tj"	"ir"	1
"tj"	"it"	1
"tj"	"jp"	1
"tj"	"kr"	1
"tj"	"lk"	1
"tj"	"lt"	1
"tj"	"mx"	1
"tj"	"nl"	1
"tj"	"no"	1
"tj"	"nz"	1
"tj"	"pe"	1
"tj"	"ph"	1
"tj"	"pl"	1
"tj"	"py"	1
"tj"	"sa"	1
"tj"	"se"	1
"tj"	"sg"	1
"tl"	"de"	1
"tl"	"lk"	1
"tm"	"ec"	1
"ph"	"ng"	1
"nl"	"bh"	1
"nl"	"bf"	1
"pa"	"ni"	1
"tm"	"se"	1
"tn"	"at"	1
"nl"	"aq"	1
"ph"	"pa"	1
"nl"	"ao"	1
"tn"	"cn"	1
"ni"	"ng"	1
"tn"	"cr"	1
"tn"	"fi"	1
"ni"	"lt"	1
"tn"	"il"	1
"pa"	"ke"	1
"ni"	"kr"	1
"tn"	"lk"	1
"tn"	"no"	1
"pk"	"cr"	1
"tn"	"se"	1
"to"	"au"	1
"to"	"ca"	1
"to"	"it"	1
"to"	"ro"	1
"pk"	"cz"	1
"tr"	"am"	1
"pk"	"dk"	1
"pk"	"eg"	1
"ni"	"in"	1
"ni"	"gr"	1
"tr"	"bf"	1
"tr"	"bo"	1
"ni"	"dk"	1
"pk"	"lt"	1
"pe"	"by"	1
"ni"	"cn"	1
"tr"	"cy"	1
"pk"	"np"	1
"pk"	"nz"	1
"tr"	"dz"	1
"ni"	"ca"	1
"ni"	"by"	1
"ni"	"az"	1
"tr"	"et"	1
"ni"	"au"	1
"ng"	"mx"	1
"ng"	"lt"	1
"ng"	"jm"	1
"ng"	"id"	1
"ng"	"ge"	1
"pl"	"bo"	1
"ng"	"et"	1
"ng"	"es"	1
"tr"	"kg"	1
"ng"	"ee"	1
"tr"	"kz"	1
"tr"	"lk"	1
"ng"	"ec"	1
"tr"	"md"	1
"tr"	"mk"	1
"tr"	"mm"	1
"ng"	"cz"	1
"tr"	"ng"	1
"ng"	"ch"	1
"ng"	"be"	1
"ng"	"bd"	1
"ng"	"at"	1
"tr"	"ps"	1
"ng"	"ar"	1
"tr"	"py"	1
"tr"	"qa"	1
"pl"	"dz"	1
"ne"	"eg"	1
"ne"	"be"	1
"tr"	"sa"	1
"na"	"gb"	1
"na"	"de"	1
"mz"	"ke"	1
"mz"	"es"	1
"mz"	"eg"	1
"tr"	"tj"	1
"my"	"mg"	1
"my"	"lv"	1
"my"	"lu"	1
"my"	"lt"	1
"my"	"kz"	1
"tt"	"hn"	1
"tt"	"is"	1
"tt"	"nl"	1
"my"	"ke"	1
"tw"	"ae"	1
"my"	"jo"	1
"pa"	"cr"	1
"my"	"is"	1
"tw"	"az"	1
"my"	"et"	1
"my"	"cy"	1
"my"	"bo"	1
"tw"	"bo"	1
"my"	"az"	1
"mx"	"mm"	1
"mx"	"me"	1
"om"	"in"	1
"pl"	"mk"	1
"tw"	"dz"	1
"pl"	"mm"	1
"mx"	"kz"	1
"pl"	"mz"	1
"tw"	"et"	1
"mx"	"ir"	1
"mx"	"hn"	1
"mx"	"et"	1
"tw"	"hr"	1
"mx"	"ba"	1
"om"	"gb"	1
"tw"	"ir"	1
"ps"	"ar"	1
"ps"	"at"	1
"mx"	"ao"	1
"ps"	"ba"	1
"ps"	"be"	1
"ps"	"bg"	1
"ps"	"br"	1
"mw"	"gh"	1
"se"	"ao"	1
"ps"	"ch"	1
"tw"	"md"	1
"is"	"bo"	1
"ps"	"co"	1
"ir"	"il"	1
"ps"	"cr"	1
"ps"	"cy"	1
"tw"	"np"	1
"om"	"fr"	1
"ps"	"dk"	1
"ir"	"id"	1
"ps"	"es"	1
"ps"	"fi"	1
"ps"	"fr"	1
"mw"	"gb"	1
"tw"	"py"	1
"tw"	"qa"	1
"ps"	"gr"	1
"ps"	"id"	1
"om"	"fi"	1
"tw"	"sa"	1
"ps"	"in"	1
"ir"	"hu"	1
"ps"	"kr"	1
"ps"	"kz"	1
"tw"	"so"	1
"ps"	"lb"	1
"tw"	"tj"	1
"tw"	"tn"	1
"ps"	"mm"	1
"ps"	"mx"	1
"ps"	"my"	1
"tz"	"eg"	1
"ir"	"gr"	1
"se"	"bf"	1
"tz"	"pl"	1
"tz"	"tr"	1
"ps"	"no"	1
"ps"	"np"	1
"ua"	"ao"	1
"ps"	"nz"	1
"ps"	"ph"	1
"ps"	"pl"	1
"ir"	"es"	1
"mv"	"lk"	1
"se"	"bo"	1
"mv"	"fr"	1
"pt"	"az"	1
"ua"	"bj"	1
"ir"	"ee"	1
"ir"	"dz"	1
"pt"	"bd"	1
"mu"	"in"	1
"ir"	"dk"	1
"mu"	"fr"	1
"pt"	"bo"	1
"mu"	"ch"	1
"mt"	"de"	1
"ms"	"in"	1
"mn"	"ca"	1
"mm"	"kz"	1
"mm"	"kr"	1
"mm"	"jp"	1
"ir"	"cz"	1
"ir"	"co"	1
"pt"	"cu"	1
"pt"	"cy"	1
"mm"	"it"	1
"ua"	"et"	1
"mm"	"ir"	1
"mm"	"in"	1
"mm"	"id"	1
"ua"	"ge"	1
"om"	"do"	1
"mm"	"gr"	1
"ua"	"gt"	1
"mm"	"gb"	1
"mm"	"fi"	1
"mm"	"es"	1
"mm"	"eg"	1
"mm"	"dk"	1
"mm"	"de"	1
"mm"	"cy"	1
"ir"	"by"	1
"mm"	"cr"	1
"mm"	"co"	1
"mm"	"cn"	1
"mm"	"ch"	1
"mm"	"ca"	1
"mm"	"br"	1
"mm"	"bg"	1
"pt"	"ir"	1
"mm"	"be"	1
"mm"	"ba"	1
"ir"	"be"	1
"pt"	"je"	1
"ua"	"ma"	1
"ir"	"bd"	1
"ua"	"me"	1
"mm"	"at"	1
"om"	"be"	1
"pt"	"kh"	1
"nz"	"mm"	1
"ua"	"ni"	1
"pt"	"kz"	1
"mm"	"ar"	1
"ua"	"np"	1
"ml"	"ke"	1
"ml"	"et"	1
"pe"	"do"	1
"pt"	"mm"	1
"se"	"cy"	1
"ir"	"ar"	1
"ua"	"ps"	1
"ir"	"am"	1
"ua"	"py"	1
"ir"	"af"	1
"ir"	"ae"	1
"mh"	"de"	1
"pt"	"np"	1
"mg"	"it"	1
"ua"	"sa"	1
"pt"	"pa"	1
"mg"	"gb"	1
"mg"	"fr"	1
"mg"	"es"	1
"ua"	"so"	1
"mg"	"at"	1
"pt"	"ps"	1
"ua"	"tj"	1
"py"	"am"	1
"me"	"it"	1
"py"	"at"	1
"me"	"gr"	1
"ug"	"al"	1
"py"	"bd"	1
"py"	"be"	1
"py"	"bf"	1
"ug"	"cd"	1
"py"	"br"	1
"py"	"by"	1
"ug"	"co"	1
"iq"	"gb"	1
"iq"	"fj"	1
"ug"	"et"	1
"me"	"es"	1
"ug"	"gr"	1
"mn"	"gb"	1
"iq"	"cn"	1
"iq"	"be"	1
"ug"	"jp"	1
"py"	"ch"	1
"ug"	"kh"	1
"in"	"hn"	1
"ug"	"ml"	1
"ug"	"ng"	1
"ug"	"nl"	1
"ug"	"pe"	1
"ug"	"ru"	1
"me"	"de"	1
"in"	"gl"	1
"us"	"ad"	1
"py"	"cn"	1
"py"	"co"	1
"py"	"cz"	1
"py"	"de"	1
"py"	"dk"	1
"py"	"dz"	1
"py"	"ee"	1
"py"	"es"	1
"py"	"fi"	1
"py"	"fr"	1
"in"	"cd"	1
"py"	"hu"	1
"py"	"id"	1
"py"	"ie"	1
"py"	"il"	1
"me"	"cy"	1
"py"	"ir"	1
"py"	"it"	1
"py"	"jp"	1
"py"	"kr"	1
"us"	"bt"	1
"py"	"lk"	1
"py"	"lt"	1
"py"	"mx"	1
"se"	"gt"	1
"py"	"nl"	1
"py"	"no"	1
"py"	"nz"	1
"me"	"cn"	1
"py"	"ph"	1
"py"	"pl"	1
"qa"	"ae"	1
"qa"	"ar"	1
"us"	"cv"	1
"pe"	"dz"	1
"qa"	"au"	1
"qa"	"az"	1
"us"	"dj"	1
"qa"	"bd"	1
"me"	"ca"	1
"qa"	"by"	1
"in"	"bt"	1
"qa"	"ch"	1
"nz"	"cr"	1
"in"	"bs"	1
"in"	"ao"	1
"qa"	"dk"	1
"us"	"fj"	1
"qa"	"ee"	1
"qa"	"eg"	1
"qa"	"es"	1
"qa"	"et"	1
"qa"	"fi"	1
"im"	"gb"	1
"me"	"be"	1
"il"	"dz"	1
"qa"	"gr"	1
"qa"	"id"	1
"qa"	"ie"	1
"me"	"au"	1
"il"	"do"	1
"qa"	"jp"	1
"qa"	"kr"	1
"qa"	"my"	1
"qa"	"ng"	1
"nz"	"mk"	1
"qa"	"no"	1
"qa"	"ph"	1
"il"	"bo"	1
"qa"	"pt"	1
"me"	"at"	1
"ro"	"ao"	1
"me"	"ar"	1
"il"	"bd"	1
"md"	"lk"	1
"ie"	"cr"	1
"ro"	"az"	1
"se"	"la"	1
"ro"	"ba"	1
"ro"	"bd"	1
"md"	"gr"	1
"md"	"eg"	1
